id,date,shift,machine,location,loctype,dept,category,description,start,end,duration_hr,freq
d20250713-06,2025-07-13,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,05:55,06:03,0.13,1
d20250713-07,2025-07-13,Night,BWE2,BWE2,machine,OPT,Idle,เปลี่ยนกะ,06:25,07:00,0.58,1
d20250713-08,2025-07-13,Day,BWE2,Line A,line,CV,PM,PM Line A,07:00,19:00,12.0,1
d20250713-09,2025-07-13,Night,BWE2,SPD.A,spreader,CV,CM,ซ่อมร้อนสายพาน,19:00,01:17,6.28,1
d20250714-01,2025-07-14,Day,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,07:00,07:30,0.5,1
d20250714-02,2025-07-14,Day,BWE2,BWE2,machine,OPT,Other,Clear track,07:49,07:54,0.08,1
d20250714-03,2025-07-14,Day,BWE2,BWE2,machine,OPT,Other,รอน้ำตามไลน์,08:30,08:42,0.2,1
d20250714-04,2025-07-14,Day,BWE2,BWE2,machine,ME,CM,เเก้ไข Air ตู้ E-Horse Belt,08:42,09:04,0.37,1
d20250714-05,2025-07-14,Day,BWE2,BWE2,machine,EE,CM,ติดระบบไฟฟ้า,10:15,13:40,3.42,1
d20250714-06,2025-07-14,Day,BWE2,BWE2,machine,OPT,Other,จัดจุดตก BW,13:54,13:59,0.08,1
d20250714-07,2025-07-14,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,14:17,14:22,0.08,1
d20250714-08,2025-07-14,Day,BWE2,BWE2,machine,OPT,Other,Clear track,14:53,15:00,0.12,1
d20250714-09,2025-07-14,Day,BWE2,BWE2,machine,OPT,Other,หลบหน้างานระเบิด,15:00,15:06,0.1,1
d20250714-10,2025-07-14,Day,BWE2,BWE2,machine,OPT,Other,Clear track,15:56,16:03,0.12,1
d20250714-11,2025-07-14,Day,BWE2,A9,line,ME,CM,แก้ไขท่อน้ำ,16:22,18:24,2.03,1
d20250714-12,2025-07-14,Day,BWE2,BWE2,machine,OPT,Other,รอน้ำตามไลน์,18:40,19:44,1.07,1
d20250714-13,2025-07-14,Night,BWE2,SPD.A,spreader,Uncontrol,Rain,ดูท่าทีฝน,20:12,20:39,0.45,1
d20250714-14,2025-07-14,Night,BWE2,BWE2,machine,OPT,Other,Clear track,21:40,21:50,0.17,1
d20250714-15,2025-07-14,Night,BWE2,BWE2,machine,EE,CM,ติดระบบไฟฟ้า,22:11,07:00,8.82,1
d20250715-01,2025-07-15,Night,BWE2,Line A,line,CV,Other,Empty Load,04:53,07:00,2.12,1
d20250715-02,2025-07-15,Day,BWE2,BWE2,machine,ME,CM,เเก้ไขสาย Hose กระบอก Hydraulic,07:00,12:17,5.28,1
d20250715-03,2025-07-15,Day,BWE2,BWE2,machine,OPT,Other,Clear track,12:35,12:36,0.02,1
d20250715-04,2025-07-15,Day,BWE2,BWE2,machine,OPT,Other,Clear track,13:17,13:20,0.05,1
d20250715-05,2025-07-15,Day,BWE2,BWE2,machine,CV,CM,ตัด Sling,13:37,13:50,0.22,1
d20250715-06,2025-07-15,Day,BWE2,BWE2,machine,OPT,Other,Clear track,14:05,14:07,0.03,1
d20250715-07,2025-07-15,Day,BWE2,BWE2,machine,OPT,Other,Clear track,14:31,14:32,0.02,1
d20250715-08,2025-07-15,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,15:09,15:15,0.1,1
d20250715-09,2025-07-15,Day,BWE2,BWE2,machine,OPT,Other,Clear track,16:04,16:06,0.03,1
d20250715-10,2025-07-15,Day,BWE2,BWE2,machine,Uncontrol,Rain,ฝนตก,16:06,16:32,0.43,1
d20250715-11,2025-07-15,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,17:00,17:23,0.38,1
d20250715-12,2025-07-15,Day,BWE2,BWE2,machine,OPT,Other,Clear track,17:30,17:44,0.23,1
d20250715-13,2025-07-15,Day,BWE2,BWE2,machine,OPT,Idle,เช็คเครื่องจักร,18:40,19:00,0.33,1
d20250715-14,2025-07-15,Night,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,19:00,04:53,9.88,1
d20250716-01,2025-07-16,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,01:52,01:57,0.08,1
d20250716-02,2025-07-16,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,03:43,03:48,0.08,1
d20250716-03,2025-07-16,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,05:45,05:50,0.08,1
d20250716-04,2025-07-16,Night,BWE2,BWE2,machine,Uncontrol,Rain,ฝนตก,05:50,07:00,1.17,1
d20250716-05,2025-07-16,Day,BWE2,BWE2,machine,CV,Other,Empty Load,07:00,07:54,0.9,1
d20250716-06,2025-07-16,Day,BWE2,Line A,line,System,Rain,รอเคลียร์หน้างาน,07:54,15:48,7.9,1
d20250716-07,2025-07-16,Day,BWE2,A8,line,EE,CM,Trip Oil Pump,15:48,16:35,0.78,1
d20250716-08,2025-07-16,Day,BWE2,BWE2,machine,CV,Idle,โหลดไล่น้ำ,16:35,17:00,0.42,1
d20250716-09,2025-07-16,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,17:29,17:34,0.08,1
d20250716-10,2025-07-16,Day,BWE2,BWE2,machine,ME,CM,แก้ไข Impact,17:56,19:57,2.02,1
d20250716-11,2025-07-16,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,21:19,21:24,0.08,1
d20250716-12,2025-07-16,Night,BWE2,BWE2,machine,OPT,Other,Clear track,21:54,22:04,0.17,1
d20250716-13,2025-07-16,Night,BWE2,BWE2,machine,Uncontrol,Rain,ดูท่าทีฝน,22:11,22:24,0.22,1
d20250716-14,2025-07-16,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,23:35,23:38,0.05,1
d20250717-01,2025-07-17,Night,BWE2,BWE2,machine,OPT,Idle,เช็คเครื่องจักร,06:22,07:00,0.63,1
d20250717-02,2025-07-17,Day,BWE2,Line A,line,System,Rain,รอเคลียร์หน้างาน,07:00,08:56,1.93,1
d20250717-03,2025-07-17,Day,BWE2,A5,line,EE,CM,Trip Belt Rip,09:11,09:31,0.33,1
d20250717-04,2025-07-17,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,09:37,09:39,0.03,1
d20250717-05,2025-07-17,Day,BWE2,BWE2,machine,OPT,Other,Clear track,10:09,10:25,0.27,1
d20250717-06,2025-07-17,Day,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,10:46,10:49,0.05,1
d20250717-07,2025-07-17,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,11:02,11:05,0.05,1
d20250717-08,2025-07-17,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,11:33,11:37,0.07,1
d20250717-09,2025-07-17,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,12:02,12:16,0.23,1
d20250717-10,2025-07-17,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,13:30,13:36,0.1,1
d20250717-11,2025-07-17,Day,BWE2,BWE2,machine,EE,CM,Slew limit,13:46,13:53,0.12,1
d20250717-12,2025-07-17,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,14:12,14:22,0.17,1
d20250717-13,2025-07-17,Day,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,15:12,15:26,0.23,1
d20250717-14,2025-07-17,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,16:12,16:22,0.17,1
d20250717-15,2025-07-17,Day,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,17:02,19:00,1.97,1
d20250717-16,2025-07-17,Night,BWE2,A9,line,CV,CM,เคลียร์ดินท้ายไลน์,19:00,20:30,1.5,1
d20250717-17,2025-07-17,Night,BWE2,BWE2,machine,OPT,Other,Clear track,21:05,21:11,0.1,1
d20250717-18,2025-07-17,Night,BWE2,BWE2,machine,Uncontrol,Rain,ฝนตก,21:15,04:48,7.55,1
d20250718-01,2025-07-18,Night,BWE2,A9,line,CV,CM,ตัดสลิงขอบข้างสายพาน,02:20,02:37,0.28,1
d20250718-02,2025-07-18,Night,BWE2,BWE2,machine,OPT,Other,รถแทรคเตอร์น้ำมันหมด,04:12,07:00,2.8,1
d20250718-03,2025-07-18,Day,BWE2,Line A,line,CV,PM,PM Line A,07:00,17:03,10.05,1
d20250718-04,2025-07-18,Day,BWE2,BWE2,machine,OPT,Other,รอรถน้ำ,17:03,18:10,1.12,1
d20250718-05,2025-07-18,Day,BWE2,BWE2,machine,Uncontrol,Rain,ฝนตก,18:10,19:00,0.83,1
d20250718-06,2025-07-18,Night,BWE2,BWE2,machine,Uncontrol,Rain,ฝนตก,19:00,20:32,1.53,1
d20250718-07,2025-07-18,Night,BWE2,A9.1,line,CV,CM,ตัดสลิงขอบข้างสายพาน,20:32,20:52,0.33,1
d20250718-08,2025-07-18,Night,BWE2,A9,line,CV,CM,ตัดสลิงกลางสายพาน,21:01,21:21,0.33,1
d20250718-09,2025-07-18,Night,BWE2,BWE2,machine,ME,CM,รถแทรคเตอร์เสีย,21:46,23:30,1.73,1
d20250719-01,2025-07-19,Night,BWE2,BWE2,machine,EE,CM,ติดระบบไฟฟ้า,00:15,00:18,0.05,1
d20250719-02,2025-07-19,Night,BWE2,BWE2,machine,CV,CM,ตัดสลิงขอบข้างสายพาน Wheel Boom,00:47,01:22,0.58,1
d20250719-03,2025-07-19,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,02:23,02:26,0.05,1
d20250719-04,2025-07-19,Night,BWE2,BWE2,machine,ME,CM,เช็คสายพาน Wheel Boom,02:33,02:55,0.37,1
d20250719-05,2025-07-19,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,04:02,04:06,0.07,1
d20250719-06,2025-07-19,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,05:34,05:38,0.07,1
d20250719-07,2025-07-19,Night,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,06:21,07:00,0.65,1
d20250719-08,2025-07-19,Day,BWE2,BWE2,machine,OPT,Other,รอรถ Tractor,07:00,09:00,2.0,1
d20250719-09,2025-07-19,Day,BWE2,A9,line,CV,CM,ซ่อมร้อนสายพาน,09:00,16:48,7.8,1
d20250719-10,2025-07-19,Day,BWE2,A3,line,EE,CM,Trip Block Chute,16:50,17:21,0.52,1
d20250719-11,2025-07-19,Day,BWE2,BWE2,machine,Uncontrol,Rain,ดูท่าทีฝน,17:32,19:00,1.47,1
d20250719-12,2025-07-19,Night,BWE2,BWE2,machine,Uncontrol,Rain,ฝนตก,19:00,19:55,0.92,1
d20250719-13,2025-07-19,Night,BWE2,BWE2,machine,CV,Idle,โหลดไล่น้ำ,19:55,20:08,0.22,1
d20250719-14,2025-07-19,Night,BWE2,BWE2,machine,OPT,Other,รอรถ Tractor,20:08,21:14,1.1,1
d20250719-15,2025-07-19,Night,BWE2,BWE2,machine,OPT,Other,Clear track,21:30,21:38,0.13,1
d20250719-16,2025-07-19,Night,BWE2,BWE2,machine,OPT,Other,ปรับระดับหน้าขุด,21:42,22:18,0.6,1
d20250719-17,2025-07-19,Night,BWE2,BWE2,machine,OPT,Other,Clear track,22:40,22:48,0.13,1
d20250719-18,2025-07-19,Night,BWE2,BWE2,machine,OPT,Other,Clear track,23:10,23:13,0.05,1
d20250720-01,2025-07-20,Day,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,07:00,07:23,0.38,1
d20250720-02,2025-07-20,Day,BWE2,BWE2,machine,OPT,Other,รอรถน้ำ,07:23,12:05,4.7,1
d20250720-03,2025-07-20,Day,BWE2,BWE2,machine,CV,CM,ตัดสลิงขอบข้างสายพาน Wheel Boom,12:39,12:56,0.28,1
d20250720-04,2025-07-20,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,13:42,13:49,0.12,1
d20250720-05,2025-07-20,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,14:24,14:30,0.1,1
d20250720-06,2025-07-20,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,15:40,15:46,0.1,1
d20250720-07,2025-07-20,Day,BWE2,BWE2,machine,ME,CM,หยุดแก้ไขคานล็อคโซ่บุ้งกี๋หลุด,16:05,16:44,0.65,1
d20250720-08,2025-07-20,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,17:35,17:40,0.08,1
d20250720-09,2025-07-20,Day,BWE2,BWE2,machine,OPT,Other,Clear track,17:59,18:06,0.12,1
d20250720-10,2025-07-20,Night,BWE2,BWE2,machine,ME,CM,เเก้ไขสาย Hose กระบอก Hydraulic Wheel Boom,18:30,07:00,12.5,1
d20250721-01,2025-07-21,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,00:08,00:12,0.07,1
d20250721-02,2025-07-21,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,02:03,02:09,0.1,1
d20250721-03,2025-07-21,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,04:00,04:12,0.2,1
d20250721-04,2025-07-21,Night,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,05:50,07:00,1.17,1
d20250721-05,2025-07-21,Day,BWE2,BWE2,machine,ME,CM,เเก้ไขสาย Hose กระบอก Hydraulic Wheel Boom,07:00,12:30,5.5,1
d20250721-06,2025-07-21,Day,BWE2,BWE2,machine,ME,CM,แก้ไข สเปย์น้ำข้าง wheel หลุด,12:30,15:00,2.5,1
d20250721-07,2025-07-21,Day,BWE2,BWE2,machine,OPT,Other,เคลียร์ดิน Crawler Track,15:00,19:00,4.0,1
d20250721-08,2025-07-21,Night,BWE2,BWE2,machine,OPT,Other,เคลียร์ดิน Crawler Track,19:00,21:22,2.37,1
d20250721-09,2025-07-21,Night,BWE2,BWE2,machine,OPT,Other,รอน้ำตามไลน์,21:56,22:11,0.25,1
d20250721-10,2025-07-21,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,22:32,22:38,0.1,1
d20250722-01,2025-07-22,Day,BWE2,A1,line,CV,Shift,Shift สายพาน,07:00,19:00,12.0,1
d20250722-02,2025-07-22,Night,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,19:00,07:00,12.0,1
d20250723-01,2025-07-23,Day,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,07:00,19:00,12.0,1
d20250723-02,2025-07-23,Night,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,19:00,07:00,12.0,1
d20250724-01,2025-07-24,Day,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,07:00,12:30,5.5,1
d20250724-02,2025-07-24,Day,BWE2,Line A,line,CV,Idle,โหลดไล่น้ำ,12:30,13:15,0.75,1
d20250724-03,2025-07-24,Day,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,13:15,19:00,5.75,1
d20250724-04,2025-07-24,Night,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,19:00,07:00,12.0,1
d20250725-01,2025-07-25,Day,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,07:00,13:15,6.25,1
d20250725-02,2025-07-25,Day,BWE2,A2,line,EE,CM,Trip Tension Min,13:20,13:53,0.55,1
d20250725-03,2025-07-25,Day,BWE2,BWE2,machine,ME,CM,แก้ไข (Air รถ tractor),13:53,16:20,2.45,1
d20250725-04,2025-07-25,Day,BWE2,Line A,line,System,Rain,รอเคลียร์หน้างาน,16:20,19:00,2.67,1
d20250725-05,2025-07-25,Night,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,19:00,07:00,12.0,1
d20250726-01,2025-07-26,Day,BWE2,Line A,line,Uncontrol,Rain,ฝนตก,07:00,19:00,12.0,1
d20250726-02,2025-07-26,Night,BWE2,Line A,line,System,Rain,รอเคลียร์หน้างาน,19:00,19:45,0.75,1
d20250726-03,2025-07-26,Night,BWE2,Line A,line,CV,Idle,โหลดไล่น้ำ,19:45,20:23,0.63,1
d20250726-04,2025-07-26,Night,BWE2,A9,line,CV,CM,ตัดสลิงสายพาน,20:23,20:43,0.33,1
d20250726-05,2025-07-26,Night,BWE2,BWE2,machine,ME,CM,แก้ไข Safety Coupling Wheel Boom,21:06,07:00,9.9,1
d20250727-01,2025-07-27,Day,BWE2,BWE2,machine,ME,CM,แก้ไข Safety Coupling Wheel Boom,07:00,19:00,12.0,0
d20250727-02,2025-07-27,Night,BWE2,BWE2,machine,ME,CM,แก้ไข Safety Coupling Wheel Boom,19:00,07:00,12.0,0
d20250728-01,2025-07-28,Day,BWE2,BWE2,machine,ME,CM,แก้ไข Safety Coupling Wheel Boom,07:00,19:00,12.0,0
d20250728-02,2025-07-28,Night,BWE2,BWE2,machine,ME,CM,แก้ไข Safety Coupling Wheel Boom,19:00,07:00,12.0,0
d20250729-01,2025-07-29,Day,BWE2,BWE2,machine,ME,CM,แก้ไข Safety Coupling Wheel Boom,07:00,19:00,12.0,0
d20250729-02,2025-07-29,Night,BWE2,BWE2,machine,ME,CM,แก้ไข Safety Coupling Wheel Boom,19:00,07:00,12.0,0
d20250730-01,2025-07-30,Night,BWE2,BWE2,machine,OPT,Other,Clear track,01:15,01:19,0.07,1
d20250730-02,2025-07-30,Night,BWE2,BWE2,machine,OPT,Other,Clear track,01:48,01:50,0.03,1
d20250730-03,2025-07-30,Night,BWE2,BWE2,machine,ME,CM,เติมน้ำมันเกียร์ Wheel Boom,02:21,02:31,0.17,1
d20250730-04,2025-07-30,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,02:59,03:02,0.05,1
d20250730-05,2025-07-30,Night,BWE2,BWE2,machine,OPT,Other,Clear track,03:15,03:19,0.07,1
d20250730-06,2025-07-30,Night,BWE2,BWE2,machine,EE,CM,ติด Oil Level Min Alarm,03:55,05:00,1.08,1
d20250730-07,2025-07-30,Night,BWE2,BWE2,machine,EE,CM,ติด Oil Level Min Alarm,06:15,07:00,0.75,1
d20250730-08,2025-07-30,Day,BWE2,BWE2,machine,ME,CM,แก้ไข Safety Coupling Wheel Boom,07:00,12:30,5.5,0
d20250730-09,2025-07-30,Day,BWE2,BWE2,machine,OPT,Other,รอแทรคเตอร์ เคลียร์ทางรถน้ำ,12:30,16:37,4.12,1
d20250730-10,2025-07-30,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,17:12,17:18,0.1,1
d20250730-11,2025-07-30,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,17:48,17:57,0.15,1
d20250730-12,2025-07-30,Day,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,18:32,19:00,0.47,1
d20250730-13,2025-07-30,Night,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,19:00,19:22,0.37,1
d20250730-14,2025-07-30,Night,BWE2,BWE2,machine,OPT,Other,Clear track,19:55,20:03,0.13,1
d20250730-15,2025-07-30,Night,BWE2,BWE2,machine,OPT,Other,รอน้ำตามไลน์,20:36,20:42,0.1,1
d20250730-16,2025-07-30,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,21:07,21:14,0.12,1
d20250730-17,2025-07-30,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,21:55,22:00,0.08,1
d20250730-18,2025-07-30,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,22:54,23:03,0.15,1
d20250730-19,2025-07-30,Night,BWE2,BWE2,machine,EE,CM,สัญญาณ Wheel ไม่มา ติด Oil Level Min Alarm,23:47,01:00,1.22,1
d20250731-01,2025-07-31,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,03:00,03:08,0.13,1
d20250731-02,2025-07-31,Night,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,04:08,05:20,1.2,1
d20250731-03,2025-07-31,Night,BWE2,A8,line,System,Dust,หยุดฝุ่น,05:20,07:00,1.67,1
d20250731-04,2025-07-31,Day,BWE2,Line A,line,CV,PM,PM Line A,07:00,15:02,8.03,1
d20250731-05,2025-07-31,Day,BWE2,BWE2,machine,ME,CM,แก้ไขโซ่บุ้งกี๋,15:02,16:00,0.97,1
d20250731-06,2025-07-31,Day,BWE2,BWE2,machine,OPT,Other,ย้ายหน้าขุด,16:00,16:57,0.95,1
d20250731-07,2025-07-31,Day,BWE2,BWE2,machine,OPT,Other,Clear track,17:45,17:50,0.08,1
d20250731-08,2025-07-31,Day,BWE2,BWE2,machine,OPT,Idle,เช็คเครื่องจักร,18:40,19:19,0.65,1
d20250731-09,2025-07-31,Night,BWE2,A9,line,EE,CM,Trip Belt Rip,20:00,20:12,0.2,1
d20250731-10,2025-07-31,Night,BWE2,BWE2,machine,OPT,Other,Clear track,20:34,20:37,0.05,1
d20250731-11,2025-07-31,Night,BWE2,BWE2,machine,OPT,Other,Clear track,21:10,21:14,0.07,1
d20250731-12,2025-07-31,Night,BWE2,A10,line,EE,CM,Trip Communication Fail,21:42,02:24,4.7,1
d20250801-01,2025-08-01,Day,BWE2,A8,line,ME,CM,แก้ไขท่อน้ำข้างไลน์,07:00,13:53,6.88,1
d20250801-02,2025-08-01,Day,BWE2,A3,line,EE,CM,Trip Emer Block chute หัว,14:20,14:47,0.45,1
d20250801-03,2025-08-01,Day,BWE2,A4,line,EE,CM,trip Tension Min,14:47,15:18,0.52,1
d20250801-04,2025-08-01,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,16:01,16:07,0.1,1
d20250801-05,2025-08-01,Day,BWE2,A9,line,EE,CM,Trip Belt Rip,17:25,18:17,0.87,1
d20250801-06,2025-08-01,Day,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,18:30,19:00,0.5,1
d20250801-07,2025-08-01,Night,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,19:00,19:30,0.5,1
d20250801-08,2025-08-01,Night,BWE2,A8,line,ME,CM,แก้ไขท่อน้ำข้างไลน์,19:30,20:23,0.88,1
d20250801-09,2025-08-01,Night,BWE2,BWE2,machine,EE,CM,สตาร์ทสายพานวิวบูมไม่ผ่าน,21:11,21:17,0.1,1
d20250801-10,2025-08-01,Night,BWE2,BWE2,machine,CV,CM,ตัดสลิงขอบข้างสายพาน Wheel Boom,21:23,21:36,0.22,1
d20250801-11,2025-08-01,Night,BWE2,BWE2,machine,OPT,Other,รอน้ำตามไลน์,21:36,22:10,0.57,1
d20250801-12,2025-08-01,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,22:19,22:26,0.12,1
d20250801-13,2025-08-01,Night,BWE2,BWE2,machine,ME,CM,Hydraulic Wheel Boom รั่ว,23:53,07:00,7.12,1
d20250802-01,2025-08-02,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,00:29,00:32,0.05,1
d20250802-02,2025-08-02,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,00:56,01:08,0.2,1
d20250802-03,2025-08-02,Night,BWE2,A9,line,EE,CM,Trip Belt Rip,01:20,01:33,0.22,1
d20250802-04,2025-08-02,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,02:14,02:18,0.07,1
d20250802-05,2025-08-02,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,03:01,03:06,0.08,1
d20250802-06,2025-08-02,Night,BWE2,A9,line,EE,CM,Trip Belt Rip,03:22,03:51,0.48,1
d20250802-07,2025-08-02,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,04:41,04:49,0.13,1
d20250802-08,2025-08-02,Night,BWE2,A9,line,CV,CM,ตัดสลิงสายพาน,05:06,05:35,0.48,1
d20250802-09,2025-08-02,Night,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,06:12,07:00,0.8,1
d20250802-10,2025-08-02,Day,BWE2,BWE2,machine,ME,CM,Hydraulic Wheel Boom รั่ว,07:00,11:15,4.25,1
d20250802-11,2025-08-02,Day,BWE2,A9,line,CV,CM,ซ่อมร้อนสายพาน,11:15,15:00,3.75,1
d20250802-12,2025-08-02,Day,BWE2,A3,line,CV,CM,A3 หยุดใส่ Return หลุด Support,15:00,15:29,0.48,1
d20250802-13,2025-08-02,Day,BWE2,A6,line,EE,CM,Trip Pull Wire Left,16:31,16:37,0.1,1
d20250802-14,2025-08-02,Day,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,18:00,19:33,1.55,1
d20250802-15,2025-08-02,Night,BWE2,A3,line,CV,CM,เปลี่ยน Flat Return,20:24,21:13,0.82,1
d20250802-16,2025-08-02,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,22:24,22:31,0.12,1
d20250802-17,2025-08-02,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,23:04,23:15,0.18,1
d20250803-01,2025-08-03,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,00:47,00:56,0.15,1
d20250803-02,2025-08-03,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,01:40,01:43,0.05,1
d20250803-03,2025-08-03,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,02:29,02:37,0.13,1
d20250803-04,2025-08-03,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,03:22,03:27,0.08,1
d20250803-05,2025-08-03,Night,BWE2,BWE2,machine,OPT,Other,ย้ายหน้าขุด,04:24,05:08,0.73,1
d20250803-06,2025-08-03,Night,BWE2,A7,line,EE,CM,Trip Belt Rip,05:41,06:00,0.32,1
d20250803-07,2025-08-03,Night,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,06:00,07:00,1.0,1
d20250803-08,2025-08-03,Day,BWE2,Line A,line,CV,PM,PM Line A,07:00,10:00,3.0,1
d20250803-09,2025-08-03,Day,BWE2,A9,line,CV,CM,ซ่อมร้อนสายพาน,10:00,14:29,4.48,1
d20250803-10,2025-08-03,Day,BWE2,BWE2,machine,ME,CM,เช็คสายพาน Discharge,14:42,14:49,0.12,1
d20250803-11,2025-08-03,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,15:00,15:15,0.25,1
d20250803-12,2025-08-03,Day,BWE2,BWE2,machine,OPT,Other,Clear track,15:21,15:25,0.07,1
d20250803-13,2025-08-03,Day,BWE2,BWE2,machine,OPT,Other,Clear track,15:40,15:45,0.08,1
d20250803-14,2025-08-03,Day,BWE2,BWE2,machine,OPT,Other,Clear track,16:16,16:22,0.1,1
d20250803-15,2025-08-03,Day,BWE2,BWE2,machine,OPT,Other,Clear track,16:35,16:38,0.05,1
d20250803-16,2025-08-03,Day,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,17:08,17:40,0.53,1
d20250803-17,2025-08-03,Day,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,17:53,17:55,0.03,1
d20250803-18,2025-08-03,Day,BWE2,BWE2,machine,OPT,Other,Clear track,18:20,18:23,0.05,1
d20250803-19,2025-08-03,Day,BWE2,BWE2,machine,System,Dust,หยุดฝุ่น,18:35,19:20,0.75,1
d20250803-20,2025-08-03,Night,BWE2,BWE2,machine,EE,CM,ติดระบบไฟฟ้า,19:20,20:10,0.83,1
d20250803-21,2025-08-03,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,20:28,20:37,0.15,1
d20250803-22,2025-08-03,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,21:32,21:35,0.05,1
d20250803-23,2025-08-03,Night,BWE2,A9,line,EE,CM,Trip Belt Rip,22:10,22:54,0.73,1
d20250803-24,2025-08-03,Night,BWE2,BWE2,machine,OPT,Other,ย้าย floor ขุด,23:43,23:47,0.07,1
d20250803-25,2025-08-03,Night,BWE2,A9,line,CV,CM,A9 ดินอัดท้าย,23:47,00:06,0.32,1
